GUIDELINE	YEAR	STRAIN	REFERENCE_TABLE	WHONET_ORG_CODE	ANTIBIOTIC	ABX_TEST	WHONET_ABX_CODE	METHOD	GUIDELINES	MEDIUM	MINIMUM	MAXIMUM	DATE_ENTERED	DATE_MODIFIED	COMMENTS
EUCST	2020	atcc49619	Table 5	spn	Imipenem	IPM_EM	IPM	MIC	EUCAST	MHB	0.03	0.125	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Imipenem	IPM_ED10	IPM	Disk	EUCAST	MHB+	24	30	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Imipenem	IPM_ED10	IPM	Disk	EUCAST	MH	24	30	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Imipenem	IPM_EM	IPM	MIC	EUCAST	MH	0.5	2	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Imipenem	IPM_EM	IPM	MIC	EUCAST	MH	0.06	0.25	2021-01-01	2021-01-01	
EUCST	2020	atcc27853	Table 2	pae	Imipenem	IPM_ED10	IPM	Disk	EUCAST	MH	20	28	2021-01-01	2021-01-01	
EUCST	2020	atcc27853	Table 2	pae	Imipenem	IPM_EM	IPM	MIC	EUCAST	MH	1	4	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Imipenem	IPM_ED10	IPM	Disk	EUCAST	MH	26	32	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Cefalexin	LEX_ED30	LEX	Disk	EUCAST	MH	15	21	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Cefalexin	LEX_EM	LEX	MIC	EUCAST	MH	4	16	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Linezolid	LNZ_EM	LNZ	MIC	EUCAST	MH	1	4	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Linezolid	LNZ_ED10	LNZ	Disk	EUCAST	MHB	23	29	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Linezolid	LNZ_EM	LNZ	MIC	EUCAST	MHB	0.25	2	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Linezolid	LNZ_EM	LNZ	MIC	EUCAST	MH	1	4	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Linezolid	LNZ_ED10	LNZ	Disk	EUCAST	MH	21	27	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Linezolid	LNZ_ED10	LNZ	Disk	EUCAST	MH	19	25	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Levofloxacin	LVX_ED5	LVX	Disk	EUCAST	MH	29	37	2021-01-01	2021-01-01	
EUCST	2020	atcc27853	Table 2	pae	Levofloxacin	LVX_ED5	LVX	Disk	EUCAST	MH	19	26	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Levofloxacin	LVX_EM	LVX	MIC	EUCAST	MH	0.008	0.06	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Levofloxacin	LVX_ED5	LVX	Disk	EUCAST	MHB	21	27	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Levofloxacin	LVX_EM	LVX	MIC	EUCAST	MHB	0.5	2	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Levofloxacin	LVX_ED5	LVX	Disk	EUCAST	MH	23	29	2021-01-01	2021-01-01	
EUCST	2020	atcc27853	Table 2	pae	Levofloxacin	LVX_EM	LVX	MIC	EUCAST	MH	0.5	4	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Levofloxacin	LVX_EM	LVX	MIC	EUCAST	MH	0.06	0.5	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Mecillinam	MEC_ED10	MEC	Disk	EUCAST	MH	24	30	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Amoxicillin/Clavulanic acid	AMC_EM	AMC	MIC	EUCAST	MHB+	0.12	0.5	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Mecillinam	MEC_EM	MEC	MIC	EUCAST	MH	0.03	0.25	2021-01-01	2021-01-01	
EUCST	2020	atcc27853	Table 2	pae	Meropenem	MEM_ED10	MEM	Disk	EUCAST	MH	27	33	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Meropenem	MEM_ED10	MEM	Disk	EUCAST	MH	28	34	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Meropenem	MEM_EM	MEM	MIC	EUCAST	MHB	0.03	0.25	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Meropenem	MEM_ED10	MEM	Disk	EUCAST	MHB	30	38	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Meropenem	MEM_ED10	MEM	Disk	EUCAST	MHB+	27	35	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Meropenem	MEM_EM	MEM	MIC	EUCAST	MH	0.008	0.06	2021-01-01	2021-01-01	
EUCST	2020	atcc27853	Table 2	pae	Meropenem	MEM_EM	MEM	MIC	EUCAST	MH	0.12	1	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Moxifloxacin	MFX_EM	MFX	MIC	EUCAST	MH	0.008	0.06	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Moxifloxacin	MFX_EM	MFX	MIC	EUCAST	MHB	0.06	0.25	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Moxifloxacin	MFX_ED5	MFX	Disk	EUCAST	MHB	24	30	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Moxifloxacin	MFX_ED5	MFX	Disk	EUCAST	MH	25	31	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Ampicillin	AMP_EM	AMP	MIC	EUCAST	MHB+	0.06	0.25	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Moxifloxacin	MFX_ED5	MFX	Disk	EUCAST	MH	28	35	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Moxifloxacin	MFX_EM	MFX	MIC	EUCAST	MH	0.015	0.12	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Minocycline	MNO_EM	MNO	MIC	EUCAST	MH	0.06	0.5	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Minocycline	MNO_ED30	MNO	Disk	EUCAST	MHB	25	31	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Minocycline	MNO_ED30	MNO	Disk	EUCAST	MH	23	29	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Minocycline	MNO_ED30	MNO	Disk	EUCAST	MHB+	26	32	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Mupirocin	MUP_ED200	MUP	Disk	EUCAST	MH	31	37	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Mupirocin	MUP_EM	MUP	MIC	EUCAST	MH	0.06	0.25	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Nalidixic acid	NAL_EM	NAL	MIC	EUCAST	MH	1	4	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Nalidixic acid	NAL_ED30	NAL	Disk	EUCAST	MH	22	28	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Nalidixic acid	NAL_ED30	NAL	Disk	EUCAST	MHB+	26	32	2021-01-01	2021-01-01	
EUCST	2020	atcc27853	Table 2	pae	Netilmicin	NET_EM	NET	MIC	EUCAST	MH	0.5	8	2021-01-01	2021-01-01	
EUCST	2020	atcc27853	Table 2	pae	Netilmicin	NET_ED10	NET	Disk	EUCAST	MH	15	21	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Netilmicin	NET_EM	NET	MIC	EUCAST	MH	0	1	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Netilmicin	NET_ED10	NET	Disk	EUCAST	MH	20	26	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Netilmicin	NET_ED10	NET	Disk	EUCAST	MH	18	24	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Nitrofurantoin	NIT_EM	NIT	MIC	EUCAST	MHB	4	16	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Nitrofurantoin	NIT_ED100	NIT	Disk	EUCAST	MHB	25	31	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Nitrofurantoin	NIT_EM	NIT	MIC	EUCAST	MH	4	16	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Nitrofurantoin	NIT_ED100	NIT	Disk	EUCAST	MH	18	24	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Nitrofurantoin	NIT_ED100	NIT	Disk	EUCAST	MH	17	23	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Nitrofurantoin	NIT_EM	NIT	MIC	EUCAST	MH	4	16	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Nitrofurantoin	NIT_ED100	NIT	Disk	EUCAST	MH	17	23	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Nitrofurantoin	NIT_EM	NIT	MIC	EUCAST	MH	8	32	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Norfloxacin	NOR_ED10	NOR	Disk	EUCAST	MH	28	35	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Norfloxacin	NOR_ED10	NOR	Disk	EUCAST	MHB	18	24	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Norfloxacin	NOR_EM	NOR	MIC	EUCAST	MHB	2	8	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Norfloxacin	NOR_EM	NOR	MIC	EUCAST	MH	0.03	0.125	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Norfloxacin	NOR_ED10	NOR	Disk	EUCAST	MH	18	24	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Norfloxacin	NOR_EM	NOR	MIC	EUCAST	MH	0.5	2	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Ofloxacin	OFX_ED5	OFX	Disk	EUCAST	MH	29	33	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Ofloxacin	OFX_EM	OFX	MIC	EUCAST	MH	0.015	0.12	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Ofloxacin	OFX_ED5	OFX	Disk	EUCAST	MH	21	27	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Ofloxacin	OFX_EM	OFX	MIC	EUCAST	MH	0.12	1	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Ofloxacin	OFX_ED5	OFX	Disk	EUCAST	MHB	18	24	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Ofloxacin	OFX_EM	OFX	MIC	EUCAST	MHB	1	4	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Cefepime	FEP_EM	FEP	MIC	EUCAST	MHB+	0.03	0.125	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Oxacillin	OXA_ED1	OXA	Disk	EUCAST	MHB	8	14	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Penicillin G	PEN_ED1	PEN	Disk	EUCAST	MHB+	15	21	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Penicillin G	PEN_ED1	PEN	Disk	EUCAST	MH	12	18	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Penicillin G	PEN_EM	PEN	MIC	EUCAST	MH	0.25	2	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Penicillin G	PEN_EM	PEN	MIC	EUCAST	MHB	0.25	1	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Penicillin G	PEN_ED1	PEN	Disk	EUCAST	MHB	16	22	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Piperacillin	PIP_ED30	PIP	Disk	EUCAST	MH	21	27	2021-01-01	2021-01-01	
EUCST	2020	nctc8468	Table 6	hin	Telithromycin	TLT_ED15	TLT	Disk	EUCAST	MHB+	15	21	2021-01-01	2021-01-01	
EUCST	2020	atcc27853	Table 2	pae	Piperacillin	PIP_EM	PIP	MIC	EUCAST	MH	1	8	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Piperacillin	PIP_EM	PIP	MIC	EUCAST	MH	1	4	2021-01-01	2021-01-01	
EUCST	2020	atcc35218	Table 8	eco	Amoxicillin/Clavulanic acid	AMC_ED20	AMC	Disk	EUCAST	MH	17	22	2021-01-01	2021-01-01	
EUCST	2020	atcc35218	Table 8	eco	Ticarcillin/Clavulanic acid	TCC_ED75	TCC	Disk	EUCAST	MH	21	15	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Quinupristin-dalfopristin	QDA_EM	QDA	MIC	EUCAST	MH	0.25	1	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Quinupristin-dalfopristin	QDA_ED15	QDA	Disk	EUCAST	MH	21	27	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Quinupristin-dalfopristin	QDA_ED15	QDA	Disk	EUCAST	MH	11	17	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Quinupristin-dalfopristin	QDA_EM	QDA	MIC	EUCAST	MH	2	8	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Rifampicin	RIF_ED5	RIF	Disk	EUCAST	MHB	26	32	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Rifampicin	RIF_ED5	RIF	Disk	EUCAST	MHB+	21	27	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Rifampicin	RIF_EM	RIF	MIC	EUCAST	MH	0.004	0.01	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Rifampicin	RIF_ED5	RIF	Disk	EUCAST	MH	30	36	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Rifampicin	RIF_EM	RIF	MIC	EUCAST	MHB	0.015	0.06	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Ampicillin/Sulbactam	SAM_ED10	SAM	Disk	EUCAST	MH	19	24	2021-01-01	2021-01-01	
EUCST	2020	atcc35218	Table 8	eco	Ampicillin/Sulbactam	SAM_ED10	SAM	Disk	EUCAST	MH	13	19	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Ampicillin/Sulbactam	SAM_EM	SAM	MIC	EUCAST	MH	1	4	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Trimethoprim/Sulfamethoxazole	SXT_EM	SXT	MIC	EUCAST	MHB	0.12	1	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Trimethoprim/Sulfamethoxazole	SXT_ED1_2	SXT	Disk	EUCAST	MH	26	34	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Trimethoprim/Sulfamethoxazole	SXT_ED1_2	SXT	Disk	EUCAST	MHB+	27	35	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Trimethoprim/Sulfamethoxazole	SXT_ED1_2	SXT	Disk	EUCAST	MH	23	29	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Trimethoprim/Sulfamethoxazole	SXT_ED1_2	SXT	Disk	EUCAST	MHB	20	26	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Trimethoprim/Sulfamethoxazole	SXT_ED1_2	SXT	Disk	EUCAST	MH	26	32	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Ticarcillin-clavulanic acid	TCC_ED75	TCC	Disk	EUCAST	MH	24	30	2021-01-01	2021-01-01	
EUCST	2020	atcc27853	Table 2	pae	Ticarcillin-clavulanic acid	TCC_ED75	TCC	Disk	EUCAST	MH	20	28	2021-01-01	2021-01-01	
EUCST	2020	atcc27853	Table 2	pae	Ticarcillin-clavulanic acid	TCC_EM	TCC	MIC	EUCAST	MH	8	32	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Ticarcillin-clavulanic acid	TCC_EM	TCC	MIC	EUCAST	MH	4	16	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Tetracycline	TCY_ED30	TCY	Disk	EUCAST	MHB+	28	34	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Tetracycline	TCY_ED30	TCY	Disk	EUCAST	MHB	28	34	2021-01-01	2021-01-01	
EUCST	2020	atcc33560	Table 7	caj	Tetracycline	TCY_ED30	TCY	Disk	EUCAST	MHB	30	38	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Tetracycline	TCY_ED30	TCY	Disk	EUCAST	MH	23	31	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Tetracycline	TCY_EM	TCY	MIC	EUCAST	MH	0.12	1	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Tetracycline	TCY_EM	TCY	MIC	EUCAST	MHB	0.12	0.5	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Teicoplanin	TEC_ED30	TEC	Disk	EUCAST	MHB	18	24	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Teicoplanin	TEC_EM	TEC	MIC	EUCAST	MH	0.25	1	2021-01-01	2021-01-01	
EUCST	2020	atcc51299	Table 14	efa	Teicoplanin	TEC_ED30	TEC	Disk	EUCAST	MH	16	20	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Teicoplanin	TEC_ED30	TEC	Disk	EUCAST	MH	15	21	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Teicoplanin	TEC_EM	TEC	MIC	EUCAST	MH	0.06	0.25	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Tigecycline	TGC_EM	TGC	MIC	EUCAST	MHB	0.015	0.12	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Ciprofloxacin	CIP_ED5	CIP	Disk	EUCAST	MH	19	25	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Ciprofloxacin	CIP_EM	CIP	MIC	EUCAST	MH	0.25	2	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Ampicillin	AMP_ED2	AMP	Disk	EUCAST	MH	15	21	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Ampicillin	AMP_EM	AMP	MIC	EUCAST	MH	0.015	0.06	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Tigecycline	TGC_ED15	TGC	Disk	EUCAST	MH	20	26	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Tigecycline	TGC_ED15	TGC	Disk	EUCAST	MH	20	27	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Tigecycline	TGC_ED15	TGC	Disk	EUCAST	MHB	24	30	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Tigecycline	TGC_ED15	TGC	Disk	EUCAST	MH	19	25	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Tigecycline	TGC_EM	TGC	MIC	EUCAST	MH	0.06	0.125	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Tigecycline	TGC_EM	TGC	MIC	EUCAST	MH	0.03	0.25	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Tigecycline	TGC_EM	TGC	MIC	EUCAST	MH	0.03	0.125	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Ticarcillin	TIC_ED75	TIC	Disk	EUCAST	MH	24	30	2021-01-01	2021-01-01	
EUCST	2020	atcc27853	Table 2	pae	Ticarcillin	TIC_EM	TIC	MIC	EUCAST	MH	8	32	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Ticarcillin	TIC_EM	TIC	MIC	EUCAST	MH	4	16	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Telithromycin	TLT_ED15	TLT	Disk	EUCAST	MHB	27	33	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Telithromycin	TLT_ED15	TLT	Disk	EUCAST	MHB+	14	20	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Telithromycin	TLT_EM	TLT	MIC	EUCAST	MHB	0.004	0.032	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Telavancin	TLV_EM	TLV	MIC	EUCAST	MH	0.12	1	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Trimethoprim	TMP_EM	TMP	MIC	EUCAST	MH	1	4	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Trimethoprim	TMP_ED5	TMP	Disk	EUCAST	MH	24	32	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Trimethoprim	TMP_EM	TMP	MIC	EUCAST	MH	0.5	2	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Trimethoprim	TMP_ED5	TMP	Disk	EUCAST	MH	21	28	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Trimethoprim	TMP_ED5	TMP	Disk	EUCAST	MH	22	28	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Tobramycin	TOB_EM	TOB	MIC	EUCAST	MH	0.12	1	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Tobramycin	TOB_ED10	TOB	Disk	EUCAST	MH	18	26	2021-01-01	2021-01-01	
EUCST	2020	atcc27853	Table 2	pae	Tobramycin	TOB_ED10	TOB	Disk	EUCAST	MH	19	25	2021-01-01	2021-01-01	
EUCST	2020	atcc27853	Table 2	pae	Tobramycin	TOB_EM	TOB	MIC	EUCAST	MH	0.25	1	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Tobramycin	TOB_ED10	TOB	Disk	EUCAST	MH	20	26	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Tobramycin	TOB_EM	TOB	MIC	EUCAST	MH	0.25	1	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Piperacillin-tazobactam	TZP_ED30	TZP	Disk	EUCAST	MH	21	27	2021-01-01	2021-01-01	
EUCST	2020	atcc27853	Table 2	pae	Piperacillin-tazobactam	TZP_EM	TZP	MIC	EUCAST	MH	1	8	2021-01-01	2021-01-01	
EUCST	2020	atcc27853	Table 2	pae	Piperacillin-tazobactam	TZP_ED30	TZP	Disk	EUCAST	MH	23	29	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Piperacillin-tazobactam	TZP_EM	TZP	MIC	EUCAST	MH	1	4	2021-01-01	2021-01-01	
EUCST	2020	atcc35218	Table 8	eco	Piperacillin/Tazobactam	TZP_ED30	TZP	Disk	EUCAST	MH	21	27	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Vancomycin	VAN_EM	VAN	MIC	EUCAST	MHB	0.12	0.5	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Vancomycin	VAN_EM	VAN	MIC	EUCAST	MH	1	4	2021-01-01	2021-01-01	
EUCST	2020	atcc29213	Table 3	sau	Vancomycin	VAN_EM	VAN	MIC	EUCAST	MH	0.5	2	2021-01-01	2021-01-01	
EUCST	2020	atcc29212	Table 4	efa	Vancomycin	VAN_ED5	VAN	Disk	EUCAST	MH	10	16	2021-01-01	2021-01-01	
EUCST	2020	atcc51299	Table 14	efa	Vancomycin	VAN_ED5	VAN	Disk	EUCAST	MH	6	12	2021-01-01	2021-01-01	
EUCST	2020	atcc49619	Table 5	spn	Vancomycin	VAN_ED5	VAN	Disk	EUCAST	MHB	17	23	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Ceftazidime	CAZ_ED10	CAZ	Disk	EUCAST	MH	23	29	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Ceftazidime	CAZ_EM	CAZ	MIC	EUCAST	MH	0.06	0.5	2021-01-01	2021-01-01	
EUCST	2020	atcc25922	Table 1	eco	Pefloxacin	PEF_ED5	PEF	Disk	EUCAST	MH	26	32	2021-01-01	2021-01-01	
EUCST	2020	atcc35218	Table 8	eco	Ampicillin/Sulbactam	SAM_EM	SAM	MIC	EUCAST	MH	16	128	2021-01-01	2021-01-01	
EUCST	2020	atcc35218	Table 8	eco	Piperacillin/Tazobactam	TZP_EM	TZP	MIC	EUCAST	MH	0.5	2	2021-01-01	2021-01-01	
EUCST	2020	atcc35218	Table 8	eco	Amoxicillin/Clavulanic acid	AMC_EM	AMC	MIC	EUCAST	MH	4	32	2021-01-01	2021-01-01	
EUCST	2020	nctc8468	Table 6	hin	Tetracycline	TCY_ED30	TCY	Disk	EUCAST	MHB+	28	34	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Cefixime	FIX_EM	FIX	MIC	EUCAST	MHB+	0.015	0.064	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Cefotaxime	CTX_EM	CTX	MIC	EUCAST	MHB+	0.004	0.016	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Cefpodoxime	CPD_EM	CPD	MIC	EUCAST	MHB+	0.03	0.125	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Ceftaroline	CPT_EM	CPT	MIC	EUCAST	MHB+	0.004	0.016	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Ceftibuten	CTB_EM	CTB	MIC	EUCAST	MHB+	0.015	64	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Ceftriaxone	CRO_EM	CRO	MIC	EUCAST	MHB+	0.002	0.008	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Cefuroxime	CXM_EM	CXM	MIC	EUCAST	MHB+	0.25	1	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Chloramphenicol	CHL_EM	CHL	MIC	EUCAST	MHB+	0.25	1	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Doxycycline	DOX_EM	DOX	MIC	EUCAST	MHB+	0.25	1	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Ertapenem	ETP_EM	ETP	MIC	EUCAST	MHB+	0.015	0.064	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Erythromycin	ERY_EM	ERY	MIC	EUCAST	MHB+	2	8	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Imipenem	IPM_EM	IPM	MIC	EUCAST	MHB+	0.25	1	2021-01-01	2021-01-01	
EUCST	2020	atcc49766	Table 6	hin	Levofloxacin	LVX_EM	LVX	MIC	EUCAST	MHB+	0.008	0.032	2021-01-01	2021-01-01	
